3900.067480	0.961429
3900.217480	0.961429
3900.367480	0.961384
3900.517480	0.960853
3900.667480	0.960853
3900.817480	0.960853
3900.967480	0.965648
3901.117480	0.966645
3901.267480	0.966645
3901.417480	0.973048
3901.567480	0.977740
3901.717480	0.977740
3901.867480	0.980406
3902.017480	0.985920
3902.167480	0.985920
3902.317480	0.985856
3902.467480	0.985061
3902.617480	0.985061
3902.767480	0.985061
3902.917480	0.992316
3903.067480	0.993883
3903.217480	0.993883
3903.367480	0.997730
3903.517480	1.000633
3903.667480	1.000633
3903.817480	1.002360
3903.967480	1.006078
3904.117480	1.006078
3904.267480	1.006036
3904.417480	1.005426
3904.567480	1.005426
3904.717480	1.005426
3904.867480	1.002270
3905.017480	1.001531
3905.167480	1.001531
3905.317480	1.005229
3905.467480	1.008178
3905.617480	1.008178
3905.767480	1.008630
3905.917480	1.009676
3906.067480	1.009676
3906.217480	1.009569
3906.367480	1.007389
3906.517480	1.007389
3906.667480	1.007389
3906.817480	1.011895
3906.967480	1.013080
3907.117480	1.013080
3907.267480	1.016279
3907.417480	1.019046
3907.567480	1.019046
3907.717480	1.018818
3907.867480	1.018233
3908.017480	1.018233
3908.167480	1.018192
3908.317480	1.016530
3908.467480	1.016530
3908.617480	1.016530
3908.767480	1.025342
3908.917480	1.028022
3909.067480	1.028022
3909.217480	1.028284
3909.367480	1.028537
3909.517480	1.028537
3909.667480	1.027844
3909.817480	1.025786
3909.967480	1.025786
3910.117480	1.025786
3910.267480	1.026151
3910.417480	1.026153
3910.567480	1.026153
3910.717480	1.023152
3910.867480	1.022072
3911.017480	1.022072
3911.167480	1.022904
3911.317480	1.023818
3911.467480	1.023818
3911.617480	1.024613
3911.767480	1.027484
3911.917480	1.027484
3912.067480	1.027484
3912.217480	1.024553
3912.367480	1.024422
3912.517480	1.024422
3912.667480	1.026352
3912.817480	1.027190
3912.967480	1.027190
3913.117480	1.028287
3913.267480	1.029702
3913.417480	1.029702
3913.567480	1.030273
3913.717480	1.032951
3913.867480	1.032951
3914.017480	1.032951
3914.167480	1.032283
3914.317480	1.032220
3914.467480	1.032220
3914.617480	1.035442
3914.767480	1.037157
3914.917480	1.037157
3915.067480	1.036740
3915.217480	1.036088
3915.367480	1.036088
3915.517480	1.035445
3915.667480	1.031066
3915.817480	1.031066
3915.967480	1.031066
3916.117480	1.031052
3916.267480	1.031049
3916.417480	1.031049
3916.567480	1.034007
3916.717480	1.035965
3916.867480	1.035965
3917.017480	1.034155
3917.167480	1.030606
3917.317480	1.030606
3917.467480	1.030709
3917.617480	1.032004
3917.767480	1.032004
3917.917480	1.032004
3918.067480	1.016276
3918.217480	1.012562
3918.367480	1.012562
3918.517480	1.004262
3918.667480	0.997302
3918.817480	0.997302
3918.967480	0.995695
3919.117480	0.991531
3919.267480	0.991531
3919.417480	0.991570
3919.567480	0.994591
3919.717480	0.994591
3919.867480	0.994591
3920.017480	0.986689
3920.167480	0.984005
3920.317480	0.984005
3920.467480	0.982201
3920.617480	0.980244
3920.767480	0.980244
3920.917480	0.982727
3921.067480	0.991919
3921.217480	0.991919
3921.367480	0.991919
3921.517480	1.005852
3921.667480	1.006659
3921.817480	1.006659
3921.967480	1.014700
3922.117480	1.018529
3922.267480	1.018529
3922.417480	1.016345
3922.567480	1.013191
3922.717480	1.013191
3922.867480	1.011876
3923.017480	1.003830
3923.167480	1.003830
3923.317480	1.003830
3923.467480	0.997770
3923.617480	0.996875
3923.767480	0.996875
3923.917480	0.991437
3924.067480	0.987839
3924.217480	0.987839
3924.367480	0.985330
3924.517480	0.980280
3924.667480	0.980280
3924.817480	0.980139
3924.967480	0.977985
3925.117480	0.977985
3925.267480	0.977985
3925.417480	0.972780
3925.567480	0.971403
3925.717480	0.971403
3925.867480	0.964622
3926.017480	0.958354
3926.167480	0.958354
3926.317480	0.954817
3926.467480	0.944098
3926.617480	0.944098
3926.767480	0.944098
3926.917480	0.943503
3927.067480	0.943489
3927.217480	0.943489
3927.367480	0.946727
3927.517480	0.948091
3927.667480	0.948091
3927.817480	0.955265
3927.967480	0.964737
3928.117480	0.964737
3928.267480	0.967251
3928.417480	0.980671
3928.567480	0.980671
3928.717480	0.980671
3928.867480	0.990739
3929.017480	0.992057
3929.167480	0.992057
3929.317480	0.995622
3929.467480	0.997899
3929.617480	0.997899
3929.767480	1.001948
3929.917480	1.009957
3930.067480	1.009957
3930.217480	1.010252
3930.367480	1.014803
3930.517480	1.014803
3930.667480	1.014803
3930.817480	1.012430
3930.967480	1.011782
3931.117480	1.011782
3931.267480	1.015474
3931.417480	1.019020
3931.567480	1.019020
3931.717480	1.018278
3931.867480	1.015851
3932.017480	1.015851
3932.167480	1.015851
3932.317480	1.002758
3932.467480	1.002178
3932.617480	1.002178
3932.767480	0.982304
3932.917480	0.972981
3933.067480	0.972981
3933.217480	0.965401
3933.367480	0.954191
3933.517480	0.954191
3933.667480	0.949772
3933.817480	0.919038
3933.967480	0.919038
3934.117480	0.919038
3934.267480	0.970888
3934.417480	0.980210
3934.567480	0.980210
3934.717480	0.993945
3934.867480	1.004345
3935.017480	1.004345
3935.167480	1.007946
3935.317480	1.016756
3935.467480	1.016756
3935.617480	1.016704
3935.767480	1.012032
3935.917480	1.012032
3936.067480	1.012032
3936.217480	1.009484
3936.367480	1.008546
3936.517480	1.008546
3936.667480	1.008818
3936.817480	1.009148
3936.967480	1.009148
3937.117480	1.009831
3937.267480	1.013157
3937.417480	1.013157
3937.567480	1.013157
3937.717480	1.019570
3937.867480	1.020367
3938.017480	1.020367
3938.167480	1.022386
3938.317480	1.023687
3938.467480	1.023687
3938.617480	1.021890
3938.767480	1.018179
3938.917480	1.018179
3939.067480	1.018300
3939.217480	1.020919
3939.367480	1.020919
3939.517480	1.020919
3939.667480	1.023065
3939.817480	1.023738
3939.967480	1.023738
3940.117480	1.026407
3940.267480	1.029318
3940.417480	1.029318
3940.567480	1.028566
3940.717480	1.025462
3940.867480	1.025462
3941.017480	1.025462
3941.167480	1.025983
3941.317480	1.026034
3941.467480	1.026034
3941.617480	1.024162
3941.767480	1.023047
3941.917480	1.023047
3942.067480	1.024155
3942.217480	1.026284
3942.367480	1.026284
3942.517480	1.026584
3942.667480	1.031545
3942.817480	1.031545
3942.967480	1.031545
3943.117480	1.023901
3943.267480	1.021639
3943.417480	1.021639
3943.567480	1.024830
3943.717480	1.028208
3943.867480	1.028208
3944.017480	1.026345
3944.167480	1.018867
3944.317480	1.018867
3944.467480	1.018867
3944.617480	1.021044
3944.767480	1.021252
3944.917480	1.021252
3945.067480	1.018347
3945.217480	1.016608
3945.367480	1.016608
3945.517480	1.016035
3945.667480	1.014912
3945.817480	1.014912
3945.967480	1.015391
3946.117480	1.024482
3946.267480	1.024482
3946.417480	1.024482
3946.567480	1.014490
3946.717480	1.011364
3946.867480	1.011364
3947.017480	1.011587
3947.167480	1.011836
3947.317480	1.011836
3947.467480	1.011096
3947.617480	1.007810
3947.767480	1.007810
3947.917480	1.007810
3948.067480	1.013510
3948.217480	1.014185
3948.367480	1.014185
3948.517480	1.012013
3948.667480	1.010590
3948.817480	1.010590
3948.967480	1.012979
3949.117480	1.018204
3949.267480	1.018204
3949.417480	1.018030
3949.567480	1.010614
3949.717480	1.010614
3949.867480	1.010614
3950.017480	1.011893
3950.167480	1.012363
3950.317480	1.012363
3950.467480	1.009784
3950.617480	1.006501
3950.767480	1.006501
3950.917480	1.006717
3951.067480	1.007959
3951.217480	1.007959
3951.367480	1.007959
3951.517480	1.005825
3951.667480	1.005465
3951.817480	1.005465
3951.967480	1.008094
3952.117480	1.010138
3952.267480	1.010138
3952.417480	1.007805
3952.567480	1.001474
3952.717480	1.001474
3952.867480	1.001474
3953.017480	0.995373
3953.167480	0.995221
3953.317480	0.995221
3953.467480	0.990615
3953.617480	0.988462
3953.767480	0.988462
3953.917480	0.985547
3954.067480	0.980927
3954.217480	0.980927
3954.367480	0.980806
3954.517480	0.979609
3954.667480	0.979609
3954.817480	0.979609
3954.967480	0.977474
3955.117480	0.976929
3955.267480	0.976929
3955.417480	0.978015
3955.567480	0.979098
3955.717480	0.979098
3955.867480	0.977960
3956.017480	0.973538
3956.167480	0.973538
3956.317480	0.973538
3956.467480	0.969050
3956.617480	0.968596
3956.767480	0.968596
3956.917480	0.967123
3957.067480	0.966185
3957.217480	0.966185
3957.367480	0.964897
3957.517480	0.962077
3957.667480	0.962077
3957.817480	0.961913
3957.967480	0.951715
3958.117480	0.951715
3958.267480	0.951715
3958.417480	0.947460
3958.567480	0.945785
3958.717480	0.945785
3958.867480	0.943342
3959.017480	0.939953
3959.167480	0.939953
3959.317480	0.939099
3959.467480	0.932831
3959.617480	0.932831
3959.767480	0.932831
3959.917480	0.923166
3960.067480	0.921050
3960.217480	0.921050
3960.367480	0.915114
3960.517480	0.909647
3960.667480	0.909647
3960.817480	0.905961
3960.967480	0.892908
3961.117480	0.892908
3961.267480	0.892908
3961.417480	0.884338
3961.567480	0.883588
3961.717480	0.883588
3961.867480	0.876328
3962.017480	0.871847
3962.167480	0.871847
3962.317480	0.865970
3962.467480	0.853297
3962.617480	0.853297
3962.767480	0.853058
3962.917480	0.837208
3963.067480	0.837208
3963.217480	0.837208
3963.367480	0.818532
3963.517480	0.810996
3963.667480	0.810996
3963.817480	0.794930
3963.967480	0.771784
3964.117480	0.771784
3964.267480	0.767990
3964.417480	0.736157
3964.567480	0.736157
3964.717480	0.736157
3964.867480	0.714872
3965.017480	0.709647
3965.167480	0.709647
3965.317480	0.706432
3965.467480	0.703202
3965.617480	0.703202
3965.767480	0.700238
3965.917480	0.687956
3966.067480	0.687956
3966.217480	0.687956
3966.367480	0.668271
3966.517480	0.665829
3966.667480	0.665829
3966.817480	0.647554
3966.967480	0.634556
3967.117480	0.634556
3967.267480	0.623294
3967.417480	0.594148
3967.567480	0.594148
3967.717480	0.594148
3967.867480	0.554336
3968.017480	0.553215
3968.167480	0.553215
3968.317480	0.519589
3968.467480	0.502734
3968.617480	0.502734
3968.767480	0.490955
3968.917480	0.469940
3969.067480	0.469940
3969.217480	0.467935
3969.367480	0.431292
3969.517480	0.431292
3969.667480	0.431292
3969.817480	0.419808
